"schluessel","straftat","gemeindeschluessel","stadt_landkreis","kreisart","anzahl_erfasste_faelle","haeufigkeitszahl","erfasste_faelle_davon_versuche_anzahl","erfasste_faelle_davon_versuche_anteil_in_percent","mit_schusswaffe_gedroht","mit_schusswaffe_geschossen","auffklaerung_anzahl_faelle","aufklaerungsquote","tatverdaechtige_insgesamt","tatverdaechtige_maennlich","tatverdaechtige_weiblich","nichtdeutsche_tatverdaechtige_anzahl","nichtdeutsche_tatverdaechtige_anteil_in_percent_an_der_gesamtzahl","x19","x20","x21","x22","x23","gemeinden_n","pop_20_sum","pop20_MEDIAN","bs20_MEAN","lupp20_MEAN","mean_FLAT_size_2022","livespace_MEAN_grid_2022","vac_MEAN_muni_2022","Rent_m2_EUR_2022","share_larger_HH_2022","share_big_WHG_2022","POP_60_plus_._2022","Tax_pp_2020","change_pc_bs_median","change_pc_flat_size","change_pc_livespace_pp","change_pc_income_tax_pp"
"892000","Gewaltkriminalität",1001,"Flensburg","KfS",392,435,59,15.1,7,0,335,85.5,404,352,52,119,29.5,2723642,NA,1001,"Flensburg",90164,1,84448.2861,21.82,1529.4861,86.0582,78.71,58.4546,2.76,6.96,0.1918,0.4936,26.2706,NA,9.588,-16.654,15.1967,NA
"892000","Gewaltkriminalität",1002,"Kiel","KfS",770,312,111,14.4,9,2,580,75.3,718,621,97,245,34.1,2723642,NA,1002,"Kiel",246794,1,255933.258,25.5917,1284.6311,60.0215,73,52.4187,2.08,7.64,0.1969,0.6299,25.3295,NA,8.1773,-16.6159,14.8029,NA
"892000","Gewaltkriminalität",1003,"Lübeck","KfS",742,343,121,16.3,7,6,575,77.5,643,548,95,183,28.5,2723642,NA,1003,"Lübeck",216530,1,217398.0236,20.0212,1453.9809,90.2538,76.52,55.7473,2.82,7.47,0.202,0.458,30.279,NA,4.7702,-14.5627,20.2646,NA
"892000","Gewaltkriminalität",1004,"Neumünster","KfS",368,459,67,18.2,3,0,293,79.6,369,316,53,156,42.3,2723642,NA,1004,"Neumünster",80196,1,84581.2283,19.7766,1505.4347,96.2743,83.08,61.1821,3.55,6.22,0.2295,0.3398,29.9881,NA,8.1081,-11.6158,18.5668,NA
"892000","Gewaltkriminalität",1051,"Dithmarschen","K",212,159,34,16,5,4,179,84.4,237,208,29,55,23.2,2723642,NA,1051,"Dithmarschen",133193,116,133754.484,4.5281,717.6948,243.2363,120.7854,70.5195,3.8944,5.3383,0.275,0.0241,32.6505,8.6415,-4.3664,7.1653,49.3078,48.5759
"892000","Gewaltkriminalität",1053,"Herzogtum Lauenburg","K",292,147,55,18.8,2,5,255,87.3,295,245,50,80,27.1,2723642,NA,1053,"Herzogtum Lauenburg",198019,133,193723.1286,6.6228,850.4747,175.4283,117.9739,63.4736,3.4963,6.6245,0.321,0.0561,30.0485,8.6927,-0.3205,5.6861,30.894,29.5486
"892000","Gewaltkriminalität",1054,"Nordfriesland","K",262,158,33,12.6,3,2,230,87.8,270,225,45,73,27,2723642,NA,1054,"Nordfriesland",165951,133,163151.3359,4.1419,615.4767,234.3807,115.3145,69.506,5.3845,6.5814,0.2705,0.0446,31.2418,8.6195,-3.1354,9.2319,43.9337,51.8093
"892000","Gewaltkriminalität",1055,"Ostholstein","K",305,152,69,22.6,3,6,259,84.9,327,282,45,65,19.9,2723642,NA,1055,"Ostholstein",200539,36,199957.2137,6.4978,896.8119,171.6266,98.9694,65.5181,3.9706,6.8831,0.2375,0.1653,35.8649,6.7284,2.7431,-1.3058,19.1232,34.8504
"892000","Gewaltkriminalität",1056,"Pinneberg","K",579,183,91,15.7,7,4,477,82.4,601,516,85,232,38.6,2723642,NA,1056,"Pinneberg",316103,49,307834.2739,9.2519,989.8874,147.3066,112.1635,64.417,2.6532,7.6904,0.3178,0.1136,28.2393,9.3332,0.4895,2.2739,33.7112,15.2462
"892000","Gewaltkriminalität",1057,"Plön","K",161,125,29,18,1,2,132,82,156,141,15,35,22.4,2723642,NA,1057,"Plön",128686,85,127328.5716,5.8502,676.1796,150.8655,113.5435,67.129,4.1967,6.2941,0.2852,0.0645,32.8107,7.7852,2.4761,4.1698,33.3366,27.5243
"892000","Gewaltkriminalität",1058,"Rendsburg-Eckernförde","K",356,130,56,15.7,2,9,306,86,399,347,52,127,31.8,2723642,NA,1058,"Rendsburg-Eckernförde",274098,165,273413.5123,5.6929,719.2447,180.1752,118.9648,68.6828,3.3751,6.1136,0.2919,0.0493,30.2165,8.2423,-1.7123,6.4875,40.6877,28.5863
"892000","Gewaltkriminalität",1059,"Schleswig-Flensburg","K",250,124,38,15.2,2,1,217,86.8,270,231,39,70,25.9,2723642,NA,1059,"Schleswig-Flensburg",201156,125,196093.3058,4.4486,650.4356,192.3803,118.3094,69.2309,3.8536,5.981,0.2815,0.0315,31.6558,6.751,-4.9119,6.0347,43.447,25.6205
"892000","Gewaltkriminalität",1060,"Segeberg","K",401,145,74,18.5,7,2,334,83.3,447,399,48,135,30.2,2723642,NA,1060,"Segeberg",277175,96,271257.8648,6.8125,823.8551,159.4221,118.8287,67.5815,2.8952,6.5687,0.3127,0.0655,28.6739,7.8274,-1.9698,4.3528,37.1253,23.8953
"892000","Gewaltkriminalität",1061,"Steinburg","K",246,188,41,16.7,3,1,200,81.3,229,197,32,56,24.5,2723642,NA,1061,"Steinburg",131013,111,131079.5783,4.9416,683.7616,218.2306,120.6555,68.1239,3.4082,5.5433,0.2992,0.0265,30.1453,6.9463,-1.5582,6.5523,53.9885,26.2819
"892000","Gewaltkriminalität",1062,"Stormarn","K",314,129,54,17.2,3,2,252,80.3,318,270,48,103,32.4,2723642,NA,1062,"Stormarn",244156,55,242401.3125,8.5246,912.5597,129.723,115.6911,64.3748,2.4279,7.6371,0.3213,0.0866,28.8841,10.3108,-1.3714,3.7674,31.8336,15.8025
"892000","Gewaltkriminalität",2000,"Hamburg","KfS",7002,379,1065,15.2,53,31,4995,71.3,6045,5001,1044,2806,46.4,2723642,NA,2000,"Hamburg",1847253,1,1802764.6158,30.6571,1526.9579,63.3309,76.62,55.9616,1.92,9.16,0.215,0.6455,24.0383,NA,6.9914,-17.561,19.3773,NA
"892000","Gewaltkriminalität",3101,"Braunschweig","KfS",636,255,99,15.6,11,4,507,79.7,580,492,88,197,34,2723642,NA,3101,"Braunschweig",249406,1,248857.4872,21.647,1565.7314,88.1464,83.41,60.75,3.64,7.27,0.2011,0.5435,27.6652,NA,4.8212,-14.7494,14.4035,NA
"892000","Gewaltkriminalität",3102,"Salzgitter","KfS",306,293,46,15,5,2,250,81.7,310,269,41,126,40.6,2723642,NA,3102,"Salzgitter",104291,1,100373.6439,13.0136,1346.1471,130.1918,85.83,62.7223,7.14,5.6,0.2559,0.2672,30.083,NA,0.0975,-11.7396,17.0202,NA
"892000","Gewaltkriminalität",3103,"Wolfsburg","KfS",255,205,41,16.1,1,1,208,81.6,256,228,28,79,30.9,2723642,NA,3103,"Wolfsburg",124371,1,122913.356,17.0828,1597.6838,128.8425,91.08,60.3635,5.63,7.21,0.2556,0.3955,29.1006,NA,9.9359,-12.3089,8.4879,NA
"892000","Gewaltkriminalität",3151,"Gifhorn","LK",167,95,27,16.2,0,0,154,92.2,181,150,31,41,22.7,2723642,NA,3151,"Gifhorn",176523,42,171831.085,7.9956,1155.0042,185.5489,127.7756,71.2618,4.0512,6.0863,0.3433,0.0384,28.7013,8.7553,-0.1524,3.5706,32.3032,32.8388
"892000","Gewaltkriminalität",3153,"Goslar","LK",250,183,40,16,3,0,215,86,254,216,38,73,28.7,2723642,NA,3153,"Goslar",136292,8,121588.8057,10.2258,1149.5112,131.8852,94.13,66.9952,9.7986,5.2486,0.2076,0.2221,37.1265,5.5549,0.6684,-4.5466,14.5822,10.7365
"892000","Gewaltkriminalität",3154,"Helmstedt","LK",194,212,30,15.5,1,1,156,80.4,167,141,26,33,19.8,2723642,NA,3154,"Helmstedt",91297,28,89552.2347,6.6259,1028.9294,164.3735,119.4413,66.7863,7.3226,5.017,0.2868,0.0536,31.9288,7.3502,-0.6419,5.9945,23.4312,24.7227
"892000","Gewaltkriminalität",3155,"Northeim","LK",184,139,22,12,3,1,159,86.4,207,172,35,44,21.3,2723642,NA,3155,"Northeim",132285,12,134043.6333,6.8414,994.5802,154.9208,113.93,71.8877,6.63,4.7155,0.2723,0.084,34.7954,6.2975,-2.1905,2.4842,35.2655,27.2609
"892000","Gewaltkriminalität",3157,"Peine","LK",214,159,31,14.5,5,1,181,84.6,213,178,35,65,30.5,2723642,NA,3157,"Peine",134801,7,131104.6622,10.1131,1367.1305,172.1368,118.1229,66.5497,3.9471,5.9743,0.3195,0.0822,29.5205,7.3369,-0.0463,1.3031,25.5572,15.8601
"892000","Gewaltkriminalität",3158,"Wolfenbüttel","LK",109,91,12,11,4,3,94,86.2,124,110,14,45,36.3,2723642,NA,3158,"Wolfenbüttel",119622,35,120318.0728,8.6986,1018.1642,133.0453,122.5431,64.2091,5.8942,4.9875,0.2934,0.0487,32.5882,7.5271,-4.0808,3.9323,27.8338,25.4398
"892000","Gewaltkriminalität",3159,"Göttingen","LK",706,217,117,16.6,7,5,597,84.6,711,609,102,215,30.2,2723642,NA,3159,"Göttingen",326041,40,331553.8616,8.6418,1120.0145,154.8973,118.9136,67.8917,5.5573,4.96,0.3123,0.0644,33.8915,6.5763,1.6255,3.5026,30.7646,NA
"892000","Gewaltkriminalität",3241,"Region Hannover","LK",3890,336,596,15.3,45,18,2953,75.9,3531,3056,475,1534,43.4,2723642,NA,3241,"Region Hannover",1157115,21,1150500.4248,14.2985,1396.3914,133.8664,104.391,64.6209,3.6062,6.5724,0.2763,0.2275,31.0558,8.2451,1.1834,-4.2635,21.9698,13.0649
